No,BlockID,Previous,PH,Volt,Datetime,Hash
3913,62c701e09b173,5619998,8.753137,2.264435,23:55:12 07-07-2022,04817271
3914,62c701ec9f7ec,04817271,7.700437,2.453921,23:55:24 07-07-2022,00329411
3915,62c701f8a86eb,00329411,9.46675,2.135985,23:55:36 07-07-2022,5189178
3916,62c70204a7249,5189178,6.910951,2.596029,23:55:48 07-07-2022,9078978
3917,62c70210abbc0,9078978,6.058734,2.749428,23:56:00 07-07-2022,2322857
3918,62c7021cb0bfe,2322857,6.176735,2.728188,23:56:12 07-07-2022,3430505
3919,62c70228b7c94,3430505,8.207797,2.362597,23:56:24 07-07-2022,1396557
3920,62c70234c1aba,1396557,9.97013,2.045377,23:56:36 07-07-2022,788736
3921,62c70240c84bb,788736,6.309662,2.704261,23:56:48 07-07-2022,6471691
3922,62c7024cc2758,6471691,10.10712,2.020718,23:57:00 07-07-2022,4415442
3923,62c70258c9211,4415442,6.787349,2.618277,23:57:12 07-07-2022,7936678
3924,62c70264cb9c3,7936678,8.690745,2.275666,23:57:24 07-07-2022,4863272
3925,62c70270cff9b,4863272,9.363668,2.15454,23:57:36 07-07-2022,2018478
3926,62c7027cda5da,2018478,6.435886,2.68154,23:57:48 07-07-2022,3711991
3927,62c70288dc48d,3711991,9.554914,2.120115,23:58:00 07-07-2022,03606951
3928,62c70294e558a,03606951,8.73822,2.26712,23:58:12 07-07-2022,5641407
3929,62c702a0e5e07,5641407,6.336873,2.699363,23:58:24 07-07-2022,7195315
3930,62c702acee2f4,7195315,9.222606,2.179931,23:58:36 07-07-2022,7625009
3931,62c702b8efd56,7625009,10.27277,1.990902,23:58:48 07-07-2022,8892144
3932,62c702c4f14d0,8892144,10.39357,1.969158,23:59:00 07-07-2022,1650199
3933,62c702d102b95,1650199,10.41391,1.965496,23:59:13 07-07-2022,04327404
3934,62c702dd0788e,04327404,10.08796,2.024167,23:59:25 07-07-2022,4606035
3935,62c702e90ebac,4606035,9.522363,2.125975,23:59:37 07-07-2022,07176507
3936,62c702f514539,07176507,7.266319,2.532063,23:59:49 07-07-2022,7982509
3937,62c703011c179,7982509,6.180804,2.727455,00:00:01 08-07-2022,4460876
3938,62c7030d1af76,4460876,9.327047,2.161131,00:00:13 08-07-2022,365508
3939,62c703191ef58,365508,8.737033,2.267334,00:00:25 08-07-2022,462665
3940,62c7032523a18,462665,8.30944,2.344301,00:00:37 08-07-2022,4432712
3941,62c703312dc83,4432712,8.709904,2.272217,00:00:49 08-07-2022,004537106
3942,62c7033d2f7d7,004537106,8.506284,2.308869,00:01:01 08-07-2022,6400449
3943,62c7034934a8f,6400449,7.972976,2.404864,00:01:13 08-07-2022,576795
3944,62c703553a35e,576795,7.258178,2.533528,00:01:25 08-07-2022,4997706
3945,62c7036145246,4997706,6.13062,2.736488,00:01:37 08-07-2022,9702911
3946,62c7036d3d33a,9702911,6.13062,2.736488,00:01:49 08-07-2022,8562233
3947,62c703794529a,8562233,6.748018,2.625357,00:02:01 08-07-2022,01579952
3948,62c703854eadf,01579952,6.617638,2.648825,00:02:13 08-07-2022,2914089
3949,62c703914c529,2914089,6.037033,2.753334,00:02:25 08-07-2022,2589217
3950,62c7039d51023,2589217,6.3178,2.702796,00:02:37 08-07-2022,5352708
3951,62c703a9541e7,5352708,6.243198,2.716224,00:02:49 08-07-2022,04841793
3952,62c703b56126f,04841793,6.079079,2.745766,00:03:01 08-07-2022,7399612
3953,62c703c16284b,7399612,7.700352,2.453937,00:03:13 08-07-2022,03215826
3954,62c703cd63050,03215826,9.6797,2.097654,00:03:25 08-07-2022,8640877
3955,62c703d967ba4,8640877,10.32024,1.982357,00:03:37 08-07-2022,9281034
3956,62c703e570e45,9281034,10.43019,1.962566,00:03:49 08-07-2022,09017944
3957,62c703f1757eb,09017944,10.13145,2.016338,00:04:01 08-07-2022,622756
3958,62c703fd7bdf5,622756,8.514419,2.307405,00:04:13 08-07-2022,2211726
3959,62c704097a053,2211726,7.122542,2.557942,00:04:25 08-07-2022,4544448
3960,62c7041584560,4544448,7.066932,2.567952,00:04:37 08-07-2022,07005179
3961,62c70421866df,07005179,10.32974,1.980648,00:04:49 08-07-2022,04981434
3962,62c7042d8d688,04981434,7.220113,2.54038,00:05:01 08-07-2022,350785
3963,62c704398f378,350785,8.717875,2.270782,00:05:13 08-07-2022,4841928
3964,62c7044597008,4841928,6.30839,2.70449,00:05:25 08-07-2022,468756
3965,62c7045193a2e,468756,8.06665,2.388003,00:05:37 08-07-2022,4862775
3966,62c7045d98749,4862775,9.069255,2.207534,00:05:49 08-07-2022,1661919
3967,62c70469a490e,1661919,7.271741,2.531086,00:06:01 08-07-2022,8628124
3968,62c70475a2fb4,8628124,10.01887,2.036602,00:06:13 08-07-2022,4499432
3969,62c70481b052b,4499432,6.15368,2.732337,00:06:25 08-07-2022,8973846
3970,62c7048dadbc1,8973846,6.136048,2.735511,00:06:37 08-07-2022,4713745
3971,62c70499b224e,4713745,7.193071,2.545247,00:06:49 08-07-2022,6262547
3972,62c704a5bb4b9,6262547,10.49801,1.950359,00:07:01 08-07-2022,01403296
3973,62c704b1c22c2,01403296,8.717959,2.270767,00:07:13 08-07-2022,6403115
3974,62c704bdc00c5,6403115,6.348995,2.697181,00:07:25 08-07-2022,9291469
3975,62c704c9c8d00,9291469,6.037033,2.753334,00:07:37 08-07-2022,7286159
3976,62c704d5cb6cc,7286159,6.268969,2.711586,00:07:49 08-07-2022,110888
3977,62c704e1cca25,110888,7.091346,2.563558,00:08:01 08-07-2022,6353632
3978,62c704edd8018,6353632,10.4396,1.960872,00:08:13 08-07-2022,7493274
3979,62c704f9da4aa,7493274,9.856028,2.065915,00:08:25 08-07-2022,8496517
3980,62c70505e260b,8496517,10.34872,1.97723,00:08:37 08-07-2022,9389557
3981,62c70511e2116,9389557,10.51021,1.948161,00:08:49 08-07-2022,2099919
3982,62c7051de9d64,2099919,10.42205,1.964031,00:09:01 08-07-2022,5701212
3983,62c70529ed9f4,5701212,10.34864,1.977245,00:09:13 08-07-2022,7626581
3984,62c70535ec5d6,7626581,10.02421,2.035641,00:09:25 08-07-2022,4558821
3985,62c705420348a,4558821,9.752942,2.08447,00:09:38 08-07-2022,4063116
3986,62c7054e030af,4063116,8.943196,2.230225,00:09:50 08-07-2022,9552153
3987,62c7055a0607f,9552153,9.367738,2.153807,00:10:02 08-07-2022,5704195
3988,62c705660bfa2,5704195,10.29718,1.986507,00:10:14 08-07-2022,2948046
3989,62c705721116a,2948046,9.360956,2.155028,00:10:26 08-07-2022,2711917
3990,62c7057e14834,2711917,7.138818,2.555013,00:10:38 08-07-2022,9541741
3991,62c7058a199db,9541741,6.096712,2.742592,00:10:50 08-07-2022,03135371
3992,62c705961cb2d,03135371,6.377479,2.692054,00:11:02 08-07-2022,9406334
3993,62c705a21fede,9406334,6.285245,2.708656,00:11:14 08-07-2022,5217566
3994,62c705ae26de2,5217566,6.206577,2.722816,00:11:26 08-07-2022,6470513
3995,62c705ba2dadf,6470513,6.247352,2.715477,00:11:38 08-07-2022,9827801
3996,62c705c62e462,9827801,9.666137,2.100095,00:11:50 08-07-2022,3834548
3997,62c705d23b673,3834548,10.09085,2.023648,00:12:02 08-07-2022,719835
3998,62c705de3bd22,719835,6.406046,2.686912,00:12:14 08-07-2022,9602774
3999,62c705ea3f289,9602774,8.936333,2.23146,00:12:26 08-07-2022,8062266
4000,62c705f64594e,8062266,9.979454,2.043698,00:12:38 08-07-2022,467183
4001,62c706024bbd5,467183,10.27133,1.991161,00:12:50 08-07-2022,632938
4002,62c7060e4e3de,632938,6.193014,2.725257,00:13:02 08-07-2022,05187654
4003,62c7061a4fe69,05187654,7.270385,2.531331,00:13:14 08-07-2022,3143443
4004,62c7062657e6b,3143443,10.28082,1.989452,00:13:26 08-07-2022,7930561
4005,62c70632616f2,7930561,7.807503,2.434649,00:13:38 08-07-2022,6919824
4006,62c7063e66723,6919824,5.952937,2.768471,00:13:50 08-07-2022,231957
4007,62c7064a76374,231957,6.293383,2.707191,00:14:02 08-07-2022,6632887
4008,62c706566eba8,6632887,6.184876,2.726722,00:14:14 08-07-2022,8796827
4009,62c706626cd9b,8796827,6.1157,2.739174,00:14:26 08-07-2022,6380594
4010,62c7066e739cf,6380594,8.313594,2.343553,00:14:38 08-07-2022,724484
4011,62c7067a7b2e3,724484,9.086971,2.204345,00:14:50 08-07-2022,8306521
4012,62c706867988f,8306521,6.412828,2.685691,00:15:02 08-07-2022,4916606
4013,62c7069289fc8,4916606,10.09364,2.023144,00:15:14 08-07-2022,2860113
4014,62c7069e99c92,2860113,6.202508,2.723548,00:15:26 08-07-2022,9076051
4015,62c706aa9ce22,9076051,9.729886,2.08862,00:15:38 08-07-2022,4456091
4016,62c706b6a298c,4456091,7.102112,2.56162,00:15:50 08-07-2022,4246218
4017,62c706c2b84b6,4246218,7.17527,2.548451,00:16:02 08-07-2022,413142
4018,62c706cea8c3d,413142,10.12213,2.018017,00:16:14 08-07-2022,4383936
4019,62c706daaf3df,4383936,6.545752,2.661765,00:16:26 08-07-2022,4499641
4020,62c706e6b9465,4499641,7.813013,2.433658,00:16:38 08-07-2022,851699
4021,62c706f2bd1f4,851699,9.700046,2.093992,00:16:50 08-07-2022,1892066
4022,62c706fec0df7,1892066,10.38272,1.971111,00:17:02 08-07-2022,895499
4023,62c7070ac085f,895499,7.323282,2.521809,00:17:14 08-07-2022,6682967
4024,62c70716c54f0,6682967,6.04924,2.751137,00:17:26 08-07-2022,1199816
4025,62c70722d2382,1199816,7.08448,2.564794,00:17:38 08-07-2022,1547799
4026,62c7072ed632c,1547799,9.552202,2.120604,00:17:50 08-07-2022,1980559
4027,62c7073ad9e9c,1980559,10.23326,1.998013,00:18:02 08-07-2022,9128019
4028,62c70746e0b64,9128019,9.993018,2.041257,00:18:14 08-07-2022,5193025
4029,62c70752e4be4,5193025,10.50615,1.948894,00:18:26 08-07-2022,8488613
4030,62c7075ee5f1e,8488613,10.18706,2.006329,00:18:38 08-07-2022,2683158
4031,62c7076aeb5ba,2683158,10.05677,2.029782,00:18:50 08-07-2022,6114727
4032,62c7077710e8d,6114727,9.115455,2.199218,00:19:03 08-07-2022,7411172
4033,62c7078306ad3,7411172,6.316441,2.703041,00:19:15 08-07-2022,7623804
4034,62c7078f0d363,7623804,8.538918,2.302995,00:19:27 08-07-2022,829863
4035,62c7079b12793,829863,8.138454,2.375078,00:19:39 08-07-2022,273541
4036,62c707a70d425,273541,8.776367,2.260254,00:19:51 08-07-2022,9149284
4037,62c707b31567a,9149284,7.03438,2.573812,00:20:03 08-07-2022,8782698
4038,62c707bf183b5,8782698,6.188942,2.72599,00:20:15 08-07-2022,07958949
4039,62c707cb22b01,07958949,6.077723,2.74601,00:20:27 08-07-2022,8040258
4040,62c707d72097d,8040258,6.76582,2.622152,00:20:39 08-07-2022,963287
4041,62c707e32d333,963287,7.187646,2.546224,00:20:51 08-07-2022,9094885
4042,62c707ef33bf8,9094885,7.787158,2.438312,00:21:03 08-07-2022,174122
4043,62c707fb34691,174122,6.97326,2.584813,00:21:15 08-07-2022,6257827
4044,62c7080734fe3,6257827,6.081792,2.745277,00:21:27 08-07-2022,385005
4045,62c708133a2e7,385005,8.701596,2.273713,00:21:39 08-07-2022,6431681
4046,62c7081f3f57c,6431681,10.35415,1.976253,00:21:51 08-07-2022,9456267
4047,62c7082b4aea0,9456267,8.110138,2.380175,00:22:03 08-07-2022,5792305
4048,62c708374a2f5,5792305,6.324579,2.701576,00:22:15 08-07-2022,6653769
4049,62c708434f236,6653769,6.110278,2.74015,00:22:27 08-07-2022,4445743
4050,62c7084f56413,4445743,9.41114,2.145995,00:22:39 08-07-2022,2382321
4051,62c7085b597a2,2382321,8.597156,2.292512,00:22:51 08-07-2022,8764826
4052,62c70867647f7,8764826,7.035564,2.573598,00:23:03 08-07-2022,6808498
4053,62c7087362d77,6808498,10.11933,2.018521,00:23:15 08-07-2022,5495772
4054,62c7087f65396,5495772,9.345951,2.157729,00:23:27 08-07-2022,2235485
4055,62c7088b681c0,2235485,6.1686,2.729652,00:23:39 08-07-2022,2932603
4056,62c7089770c66,2932603,8.746355,2.265656,00:23:51 08-07-2022,8031206
4057,62c708a370024,8031206,9.98098,2.043423,00:24:03 08-07-2022,04324174
4058,62c708af76ee4,04324174,6.556602,2.659811,00:24:15 08-07-2022,8388568
4059,62c708bb79492,8388568,6.195727,2.724769,00:24:27 08-07-2022,4717289
4060,62c708c782af9,4717289,9.793718,2.077131,00:24:39 08-07-2022,07641423
4061,62c708d381fed,07641423,6.997587,2.580434,00:24:51 08-07-2022,7974255
4062,62c708df858fd,7974255,8.088436,2.384081,00:25:03 08-07-2022,7190883
4063,62c708eb8f859,7190883,9.991831,2.04147,00:25:15 08-07-2022,4869195
4064,62c708f78d85b,4869195,6.479289,2.673728,00:25:27 08-07-2022,2858775
4065,62c70903960c4,2858775,9.937578,2.051236,00:25:39 08-07-2022,9564957
4066,62c7090f9a285,9564957,9.766592,2.082013,00:25:51 08-07-2022,4530009
4067,62c7091b9eba9,4530009,6.724873,2.629523,00:26:03 08-07-2022,6778975
4068,62c70927a4ef7,6778975,8.963459,2.226577,00:26:15 08-07-2022,1603128
4069,62c70933b04e9,1603128,9.280931,2.169432,00:26:27 08-07-2022,4463556
4070,62c7093fb4803,4463556,6.255405,2.714027,00:26:39 08-07-2022,7567236
4071,62c7094bb0ace,7567236,7.68272,2.45711,00:26:51 08-07-2022,4710057
4072,62c70957b7026,4710057,9.618665,2.10864,00:27:03 08-07-2022,6771483
4073,62c70963c3800,6771483,10.26327,1.992611,00:27:15 08-07-2022,318724
4074,62c7096fc5ff8,318724,8.487292,2.312287,00:27:27 08-07-2022,1683416
4075,62c7097bcb1e9,1683416,6.210644,2.722084,00:27:39 08-07-2022,8564643
4076,62c70987cdbb5,8564643,9.198195,2.184325,00:27:51 08-07-2022,04018772
4077,62c70993ccddd,04018772,9.541351,2.122557,00:28:03 08-07-2022,4104029
4078,62c7099fdc216,4104029,6.651631,2.642706,00:28:15 08-07-2022,559215
4079,62c709abd69ab,559215,9.651217,2.102781,00:28:27 08-07-2022,810512
4080,62c709b7e192d,810512,6.107562,2.740639,00:28:39 08-07-2022,3263934
4081,62c709c3ddf8d,3263934,9.206244,2.182876,00:28:51 08-07-2022,3065928
4082,62c709cfe944f,3065928,9.864163,2.064451,00:29:03 08-07-2022,2725552
4083,62c709dbef405,2725552,7.047774,2.571401,00:29:15 08-07-2022,9530197
4084,62c709e7ebf19,9530197,7.278526,2.529865,00:29:27 08-07-2022,9538374
4085,62c709f3f05b2,9538374,10.31219,1.983807,00:29:39 08-07-2022,3971757
4086,62c70a00014e4,3971757,7.971622,2.405108,00:29:52 08-07-2022,7883397
4087,62c70a0c0c028,7883397,6.605515,2.651007,00:30:04 08-07-2022,05459499
4088,62c70a181283c,05459499,10.40849,1.966472,00:30:16 08-07-2022,893918
4089,62c70a2416b6a,893918,8.826551,2.251221,00:30:28 08-07-2022,4577742
4090,62c70a301607e,4577742,8.177791,2.367998,00:30:40 08-07-2022,4230134
4091,62c70a3c1a2cd,4230134,9.483027,2.133055,00:30:52 08-07-2022,8030031
4092,62c70a482255e,8030031,9.335185,2.159667,00:31:04 08-07-2022,7353116
4093,62c70a5423497,7353116,6.259559,2.713279,00:31:16 08-07-2022,3693835
4094,62c70a60301b6,3693835,10.00531,2.039044,00:31:28 08-07-2022,6688375
4095,62c70a6c362bf,6688375,6.601446,2.65174,00:31:40 08-07-2022,5083131
4096,62c70a7831951,5083131,9.478957,2.133788,00:31:52 08-07-2022,4782473
4097,62c70a843d74b,4782473,6.395195,2.688865,00:32:04 08-07-2022,2766207
4098,62c70a903db64,2766207,7.153653,2.552342,00:32:16 08-07-2022,5437562
4099,62c70a9c423a5,5437562,6.620435,2.648322,00:32:28 08-07-2022,5035374
4100,62c70aa84d24f,5035374,9.906295,2.056867,00:32:40 08-07-2022,1731174
4101,62c70ab44b7de,1731174,7.216044,2.541112,00:32:52 08-07-2022,6307302
4102,62c70ac059a8e,6307302,8.309525,2.344285,00:33:04 08-07-2022,4159448
4103,62c70acc5517a,4159448,9.015001,2.2173,00:33:16 08-07-2022,6540195
4104,62c70ad861bfd,6540195,8.290536,2.347703,00:33:28 08-07-2022,6808916
4105,62c70ae45f958,6808916,8.492718,2.311311,00:33:40 08-07-2022,8140141
4106,62c70af06a826,8140141,7.688227,2.456119,00:33:52 08-07-2022,5941689
4107,62c70afc68a67,5941689,7.126441,2.55724,00:34:04 08-07-2022,6082106
4108,62c70b086d529,6082106,10.07855,2.02586,00:34:16 08-07-2022,6486164
4109,62c70b147853c,6486164,9.035346,2.213638,00:34:28 08-07-2022,8080824
4110,62c70b207ee1d,8080824,6.419525,2.684485,00:34:40 08-07-2022,8144008
4111,62c70b2c80abb,8144008,6.235058,2.71769,00:34:52 08-07-2022,3408184
4112,62c70b3880c90,3408184,6.087217,2.744301,00:35:04 08-07-2022,1514463
4113,62c70b4489c8f,1514463,6.856528,2.605825,00:35:16 08-07-2022,830038
4114,62c70b508ccb0,830038,9.771933,2.081052,00:35:28 08-07-2022,1880897
4115,62c70b5c95772,1880897,7.783173,2.439029,00:35:40 08-07-2022,04568017
4116,62c70b689876b,04568017,6.860597,2.605093,00:35:52 08-07-2022,04175556
4117,62c70b7498fa1,04175556,10.10034,2.021939,00:36:04 08-07-2022,7929657
4118,62c70b809d390,7929657,7.582348,2.475177,00:36:16 08-07-2022,09353399
4119,62c70b8ca6593,09353399,6.788623,2.618048,00:36:28 08-07-2022,0901779
4120,62c70b98ac0c5,0901779,10.22385,1.999706,00:36:40 08-07-2022,7743326
4121,62c70ba4b0a2f,7743326,6.172667,2.72892,00:36:52 08-07-2022,7398976
4122,62c70bb0adddd,7398976,9.953854,2.048306,00:37:04 08-07-2022,8693995
4123,62c70bbcb1b9b,8693995,8.137097,2.375322,00:37:16 08-07-2022,4579649
4124,62c70bc8bce7c,4579649,7.411447,2.505939,00:37:28 08-07-2022,05996418
4125,62c70bd4c13d0,05996418,8.779077,2.259766,00:37:40 08-07-2022,3194319
4126,62c70be0c1817,3194319,10.15324,2.012417,00:37:52 08-07-2022,7322142
4127,62c70becc524d,7322142,7.091261,2.563573,00:38:04 08-07-2022,2277213
4128,62c70bf8c9a2a,2277213,6.785908,2.618536,00:38:16 08-07-2022,8318398
4129,62c70c04cfe88,8318398,8.693458,2.275177,00:38:28 08-07-2022,7593507
4130,62c70c10d8299,7593507,6.56474,2.658347,00:38:40 08-07-2022,2668099
4131,62c70c1cda5f9,2668099,6.373494,2.692771,00:38:52 08-07-2022,3917372
4132,62c70c28dd2e0,3917372,9.34468,2.157958,00:39:04 08-07-2022,6385355
4133,62c70c34e1188,6385355,7.519957,2.486408,00:39:16 08-07-2022,4750047
4134,62c70c40e8059,4750047,9.276777,2.17018,00:39:28 08-07-2022,4883964
4135,62c70c4cf1ff3,4883964,7.458921,2.497394,00:39:40 08-07-2022,9024347
4136,62c70c5903925,9024347,7.94458,2.409976,00:39:53 08-07-2022,1217744
4137,62c70c6501f06,1217744,8.081657,2.385302,00:40:05 08-07-2022,6336411
4138,62c70c710f10e,6336411,8.747714,2.265411,00:40:17 08-07-2022,1965183
4139,62c70c7d08907,1965183,9.375875,2.152342,00:40:29 08-07-2022,498631
4140,62c70c8911a20,498631,6.320512,2.702308,00:40:41 08-07-2022,2643585
4141,62c70c951983d,2643585,10.11526,2.019253,00:40:53 08-07-2022,1598964
4142,62c70ca11c052,1598964,6.33823,2.699119,00:41:05 08-07-2022,1499364
4143,62c70cad1c9d8,1499364,9.609256,2.110334,00:41:17 08-07-2022,7918945
4144,62c70cb927b9b,7918945,6.818465,2.612676,00:41:29 08-07-2022,6810757
4145,62c70cc523d4a,6810757,8.907846,2.236588,00:41:41 08-07-2022,01643395
4146,62c70cd1304d7,01643395,7.868622,2.423648,00:41:53 08-07-2022,5192343
4147,62c70cdd2e28d,5192343,9.905025,2.057095,00:42:05 08-07-2022,4472824
4148,62c70ce932a52,4472824,8.564773,2.298341,00:42:17 08-07-2022,3130753
4149,62c70cf538a4c,3130753,10.25785,1.993587,00:42:29 08-07-2022,9823086
4150,62c70d013e42f,9823086,8.262053,2.35283,00:42:41 08-07-2022,1664419
4151,62c70d0d4517d,1664419,8.605293,2.291047,00:42:53 08-07-2022,9776925
4152,62c70d194b628,9776925,7.161706,2.550893,00:43:05 08-07-2022,5168591
4153,62c70d25514f1,5168591,10.1301,2.016582,00:43:17 08-07-2022,3040835
4154,62c70d3156af8,3040835,8.017907,2.396777,00:43:29 08-07-2022,02152073
4155,62c70d3d55470,02152073,6.415456,2.685218,00:43:41 08-07-2022,8404554
4156,62c70d495eed0,8404554,9.374519,2.152586,00:43:53 08-07-2022,7487674
4157,62c70d5564d05,7487674,8.696174,2.274689,00:44:05 08-07-2022,5941377
4158,62c70d616a25f,5941377,6.871448,2.603139,00:44:17 08-07-2022,3647079
4159,62c70d6d66be9,3647079,7.042518,2.572347,00:44:29 08-07-2022,5691874
4160,62c70d796d496,5691874,7.483333,2.493,00:44:41 08-07-2022,06195951
4161,62c70d8571e17,06195951,6.297452,2.706459,00:44:53 08-07-2022,9559871
4162,62c70d917bf94,9559871,8.670401,2.279328,00:45:05 08-07-2022,7810964
4163,62c70d9d7bf8b,7810964,7.278441,2.529881,00:45:17 08-07-2022,9577803
4164,62c70da980663,9577803,9.466753,2.135984,00:45:29 08-07-2022,7164563
4165,62c70db58526a,7164563,7.727479,2.449054,00:45:41 08-07-2022,3199192
4166,62c70dc18f16e,3199192,8.028757,2.394824,00:45:53 08-07-2022,7173348
4167,62c70dcd8ee5f,7173348,8.464234,2.316438,00:46:05 08-07-2022,1826184
4168,62c70dd99c847,1826184,7.958141,2.407535,00:46:17 08-07-2022,9376441
4169,62c70de59faa5,9376441,8.902336,2.237579,00:46:29 08-07-2022,3695185
4170,62c70df1a2d73,3695185,7.08982,2.563832,00:46:41 08-07-2022,2751443
4171,62c70dfda8db2,2751443,9.896803,2.058575,00:46:53 08-07-2022,9554454
4172,62c70e09a75c0,9554454,6.587798,2.654196,00:47:05 08-07-2022,933482
4173,62c70e15b268f,933482,10.01896,2.036587,00:47:17 08-07-2022,4352593
4174,62c70e21b78fe,4352593,6.685542,2.636602,00:47:29 08-07-2022,7663918
4175,62c70e2db97b2,7663918,9.073324,2.206802,00:47:41 08-07-2022,6970229
4176,62c70e39bb1a6,6970229,7.917366,2.414874,00:47:53 08-07-2022,003433824
4177,62c70e45c329e,003433824,7.978486,2.403872,00:48:05 08-07-2022,02565634
4178,62c70e51c9453,02565634,8.734151,2.267853,00:48:17 08-07-2022,7906036
4179,62c70e5dce003,7906036,6.62993,2.646613,00:48:29 08-07-2022,5923251
4180,62c70e69cd6fb,5923251,8.559178,2.299348,00:48:41 08-07-2022,5324085
4181,62c70e75da67f,5324085,9.587467,2.114256,00:48:53 08-07-2022,1182302
4182,62c70e81d6615,1182302,7.589127,2.473957,00:49:05 08-07-2022,3967662
4183,62c70e8ddce63,3967662,6.867293,2.603887,00:49:17 08-07-2022,3754325
4184,62c70e99e9b02,3754325,8.872584,2.242935,00:49:29 08-07-2022,6241956
4185,62c70ea5e48cb,6241956,9.898244,2.058316,00:49:41 08-07-2022,7481724
4186,62c70eb1eb0b6,7481724,7.097958,2.562367,00:49:53 08-07-2022,1626018
4187,62c70ebdee5d4,1626018,7.256734,2.533788,00:50:05 08-07-2022,6752784
4188,62c70eca00816,6752784,10.01345,2.037579,00:50:18 08-07-2022,7628262
4189,62c70ed60900a,7628262,7.214688,2.541356,00:50:30 08-07-2022,04926598
4190,62c70ee20aa6b,04926598,8.135911,2.375536,00:50:42 08-07-2022,1325955
4191,62c70eee0f01c,1325955,9.941562,2.050519,00:50:54 08-07-2022,9235692
4192,62c70efa1635a,9235692,7.521225,2.486179,00:51:06 08-07-2022,56312
4193,62c70f061d3fd,56312,6.676047,2.638311,00:51:18 08-07-2022,8420391
4194,62c70f121f66a,8420391,7.712559,2.451739,00:51:30 08-07-2022,8610686
4195,62c70f1e2308c,8610686,7.67865,2.457843,00:51:42 08-07-2022,144367
4196,62c70f2a2aeec,144367,7.507665,2.48862,00:51:54 08-07-2022,2068567
4197,62c70f362c06b,2068567,7.207821,2.542592,00:52:06 08-07-2022,438738
4198,62c70f423866c,438738,6.730298,2.628546,00:52:18 08-07-2022,08541739
4199,62c70f4e38cba,08541739,7.85099,2.426822,00:52:30 08-07-2022,9713749
4200,62c70f5a3c211,9713749,9.633585,2.105955,00:52:42 08-07-2022,3801351
4201,62c70f663fa2e,3801351,6.996318,2.580663,00:52:54 08-07-2022,4616024
4202,62c70f724559a,4616024,9.114014,2.199477,00:53:06 08-07-2022,3132051
4203,62c70f7e554b4,3132051,7.581077,2.475406,00:53:18 08-07-2022,06447375
4204,62c70f8a531d1,06447375,8.808749,2.254425,00:53:30 08-07-2022,6303589
4205,62c70f96569ac,6303589,7.704503,2.453189,00:53:42 08-07-2022,7281717
